# PicoScope Waveform
# Sampling Rate (Hz),9708
# X Axis Min,1500.0
# X Axis Max,9500.0
# Y Axis Min,0.0
# Y Axis Max,3.31

Sample,Voltage (V)
5120,0.6326007326007326
5121,0.6317948717948717
5122,0.6317948717948717
5123,0.6326007326007326
5124,0.6317948717948717
5125,0.6326007326007326
5126,0.6317948717948717
5127,0.6317948717948717
5128,0.6317948717948717
5129,0.6317948717948717
5130,0.6317948717948717
5131,0.6317948717948717
5132,0.630989010989011
5133,0.630989010989011
5134,0.630989010989011
5135,0.6317948717948717
5136,0.630989010989011
5137,0.6301831501831502
5138,0.6301831501831502
5139,0.630989010989011
5140,0.630989010989011
5141,0.630989010989011
5142,0.630989010989011
5143,0.630989010989011
5144,0.6301831501831502
5145,0.6301831501831502
5146,0.6301831501831502
5147,0.6301831501831502
5148,0.6301831501831502
5149,0.6301831501831502
5150,0.6301831501831502
5151,0.630989010989011
5152,0.6301831501831502
5153,0.6301831501831502
5154,0.6301831501831502
5155,0.6301831501831502
5156,0.6301831501831502
5157,0.6293772893772893
5158,0.6293772893772893
5159,0.6293772893772893
5160,0.6301831501831502
5161,0.6301831501831502
5162,0.6293772893772893
5163,0.6293772893772893
5164,0.6293772893772893
5165,0.6293772893772893
5166,0.6293772893772893
5167,0.6293772893772893
5168,0.6293772893772893
5169,0.6293772893772893
5170,0.6293772893772893
5171,0.6301831501831502
5172,0.6293772893772893
5173,0.6293772893772893
5174,0.6293772893772893
5175,0.6293772893772893
5176,0.6285714285714286
5177,0.6285714285714286
5178,0.630989010989011
5179,0.6293772893772893
5180,0.6285714285714286
5181,0.6285714285714286
5182,0.6285714285714286
5183,0.6285714285714286
5184,0.6285714285714286
5185,0.6285714285714286
5186,0.6285714285714286
5187,0.6285714285714286
5188,0.6285714285714286
5189,0.6277655677655677
5190,0.6285714285714286
5191,0.6285714285714286
5192,0.6285714285714286
5193,0.6277655677655677
5194,0.6277655677655677
5195,0.6277655677655677
5196,0.6277655677655677
5197,0.6277655677655677
5198,0.6277655677655677
5199,0.6277655677655677
5200,0.6277655677655677
5201,0.6277655677655677
5202,0.6277655677655677
5203,0.6277655677655677
5204,0.6277655677655677
5205,0.6269597069597068
5206,0.6277655677655677
5207,0.6269597069597068
5208,0.6269597069597068
5209,0.6269597069597068
5210,0.6269597069597068
5211,0.6269597069597068
5212,0.6269597069597068
5213,0.6269597069597068
5214,0.6269597069597068
5215,0.6269597069597068
5216,0.6269597069597068
5217,0.6269597069597068
5218,0.6269597069597068
5219,0.6269597069597068
5220,0.6269597069597068
5221,0.6269597069597068
5222,0.6269597069597068
5223,0.6269597069597068
5224,0.6269597069597068
5225,0.6269597069597068
5226,0.6261538461538462
5227,0.6261538461538462
5228,0.6261538461538462
5229,0.6261538461538462
5230,0.6261538461538462
5231,0.6261538461538462
5232,0.6261538461538462
5233,0.6261538461538462
5234,0.6261538461538462
5235,0.6253479853479853
5236,0.6261538461538462
5237,0.6261538461538462
5238,0.6261538461538462
5239,0.6261538461538462
5240,0.6261538461538462
5241,0.6253479853479853
5242,0.6253479853479853
5243,0.6253479853479853
5244,0.6253479853479853
5245,0.6253479853479853
5246,0.6261538461538462
5247,0.6261538461538462
5248,0.6253479853479853
5249,0.6253479853479853
5250,0.6253479853479853
5251,0.6253479853479853
5252,0.6253479853479853
5253,0.6253479853479853
5254,0.6245421245421245
5255,0.6245421245421245
5256,0.6253479853479853
5257,0.6245421245421245
5258,0.6253479853479853
5259,0.6245421245421245
5260,0.6245421245421245
5261,0.6245421245421245
5262,0.6253479853479853
5263,0.6245421245421245
5264,0.6237362637362637
5265,0.6245421245421245
5266,0.6237362637362637
5267,0.6237362637362637
5268,0.6237362637362637
5269,0.6237362637362637
5270,0.6237362637362637
5271,0.6237362637362637
5272,0.6245421245421245
5273,0.6237362637362637
5274,0.6237362637362637
5275,0.6237362637362637
5276,0.6237362637362637
5277,0.6237362637362637
5278,0.6229304029304028
5279,0.6237362637362637
5280,0.6229304029304028
5281,0.6245421245421245
5282,0.6237362637362637
5283,0.6237362637362637
5284,0.6229304029304028
5285,0.6229304029304028
5286,0.6237362637362637
5287,0.6229304029304028
5288,0.6229304029304028
5289,0.6229304029304028
5290,0.6229304029304028
5291,0.6229304029304028
5292,0.6229304029304028
5293,0.6229304029304028
5294,0.6229304029304028
5295,0.6229304029304028
5296,0.6229304029304028
5297,0.6221245421245422
5298,0.6221245421245422
5299,0.6229304029304028
5300,0.6221245421245422
5301,0.6229304029304028
5302,0.6221245421245422
5303,0.6221245421245422
5304,0.6221245421245422
5305,0.6221245421245422
5306,0.6213186813186813
5307,0.6221245421245422
5308,0.6221245421245422
5309,0.6221245421245422
5310,0.6221245421245422
5311,0.6221245421245422
5312,0.6221245421245422
5313,0.6213186813186813
5314,0.6213186813186813
5315,0.6213186813186813
5316,0.6213186813186813
5317,0.6213186813186813
5318,0.6213186813186813
5319,0.6221245421245422
5320,0.6213186813186813
5321,0.6213186813186813
5322,0.6213186813186813
5323,0.6205128205128205
5324,0.6213186813186813
5325,0.6213186813186813
5326,0.6205128205128205
5327,0.6205128205128205
5328,0.6205128205128205
5329,0.6213186813186813
5330,0.6205128205128205
5331,0.6205128205128205
5332,0.6205128205128205
5333,0.6205128205128205
5334,0.6197069597069597
5335,0.6205128205128205
5336,0.6205128205128205
5337,0.6205128205128205
5338,0.6197069597069597
5339,0.6197069597069597
5340,0.6197069597069597
5341,0.6197069597069597
5342,0.6197069597069597
5343,0.6189010989010988
5344,0.6197069597069597
5345,0.6189010989010988
5346,0.6189010989010988
5347,0.6189010989010988
5348,0.6189010989010988
5349,0.6189010989010988
5350,0.6189010989010988
5351,0.6189010989010988
5352,0.618095238095238
5353,0.618095238095238
5354,0.6189010989010988
5355,0.618095238095238
5356,0.6189010989010988
5357,0.618095238095238
5358,0.618095238095238
5359,0.618095238095238
5360,0.618095238095238
5361,0.618095238095238
5362,0.6172893772893773
5363,0.618095238095238
5364,0.6172893772893773
5365,0.6172893772893773
5366,0.6172893772893773
5367,0.6172893772893773
5368,0.6172893772893773
5369,0.6172893772893773
5370,0.6172893772893773
5371,0.6172893772893773
5372,0.6172893772893773
5373,0.6172893772893773
5374,0.6172893772893773
5375,0.6172893772893773
5376,0.6164835164835165
5377,0.6172893772893773
5378,0.6172893772893773
5379,0.6164835164835165
5380,0.6172893772893773
5381,0.6164835164835165
5382,0.6164835164835165
5383,0.6164835164835165
5384,0.6164835164835165
5385,0.6164835164835165
5386,0.6164835164835165
5387,0.6164835164835165
5388,0.6156776556776556
5389,0.6164835164835165
5390,0.6156776556776556
5391,0.6156776556776556
5392,0.6156776556776556
5393,0.6156776556776556
5394,0.6156776556776556
5395,0.6156776556776556
5396,0.6156776556776556
5397,0.6156776556776556
5398,0.6156776556776556
5399,0.6156776556776556
5400,0.6148717948717949
5401,0.6156776556776556
5402,0.6156776556776556
5403,0.6148717948717949
5404,0.6148717948717949
5405,0.6148717948717949
5406,0.6148717948717949
5407,0.6148717948717949
5408,0.6148717948717949
5409,0.6148717948717949
5410,0.6156776556776556
5411,0.6148717948717949
5412,0.6148717948717949
5413,0.614065934065934
5414,0.6148717948717949
5415,0.6148717948717949
5416,0.614065934065934
5417,0.614065934065934
5418,0.614065934065934
5419,0.6132600732600731
5420,0.614065934065934
5421,0.6132600732600731
5422,0.6132600732600731
5423,0.6132600732600731
5424,0.6132600732600731
5425,0.6132600732600731
5426,0.6124542124542125
5427,0.6116483516483516
5428,0.6124542124542125
5429,0.6124542124542125
5430,0.6124542124542125
5431,0.6124542124542125
5432,0.6116483516483516
5433,0.6116483516483516
5434,0.6108424908424909
5435,0.6124542124542125
5436,0.6108424908424909
5437,0.6116483516483516
5438,0.6156776556776556
5439,0.6108424908424909
5440,0.6108424908424909
5441,0.6108424908424909
5442,0.6108424908424909
5443,0.6108424908424909
5444,0.6108424908424909
5445,0.6108424908424909
5446,0.61003663003663
5447,0.61003663003663
5448,0.6108424908424909
5449,0.61003663003663
5450,0.6108424908424909
5451,0.61003663003663
5452,0.61003663003663
5453,0.61003663003663
5454,0.61003663003663
5455,0.61003663003663
5456,0.6092307692307691
5457,0.61003663003663
5458,0.6092307692307691
5459,0.6092307692307691
5460,0.61003663003663
5461,0.6092307692307691
5462,0.6092307692307691
5463,0.614065934065934
5464,0.6092307692307691
5465,0.6092307692307691
5466,0.6092307692307691
5467,0.6092307692307691
5468,0.6092307692307691
5469,0.6092307692307691
5470,0.6084249084249084
5471,0.6092307692307691
5472,0.6084249084249084
5473,0.6084249084249084
5474,0.6084249084249084
5475,0.6068131868131869
5476,0.6084249084249084
5477,0.6084249084249084
5478,0.6084249084249084
5479,0.6084249084249084
5480,0.6084249084249084
5481,0.6076190476190476
5482,0.6076190476190476
5483,0.6076190476190476
5484,0.6076190476190476
5485,0.6068131868131869
5486,0.6076190476190476
5487,0.6068131868131869
5488,0.6116483516483516
5489,0.6076190476190476
5490,0.6068131868131869
5491,0.6068131868131869
5492,0.6068131868131869
5493,0.6068131868131869
5494,0.606007326007326
5495,0.6076190476190476
5496,0.6068131868131869
5497,0.6068131868131869
5498,0.606007326007326
5499,0.606007326007326
5500,0.6076190476190476
5501,0.606007326007326
5502,0.606007326007326
5503,0.606007326007326
5504,0.606007326007326
5505,0.606007326007326
5506,0.606007326007326
5507,0.606007326007326
5508,0.606007326007326
5509,0.606007326007326
5510,0.606007326007326
5511,0.606007326007326
5512,0.606007326007326
5513,0.6043956043956044
5514,0.6052014652014651
5515,0.6043956043956044
5516,0.6052014652014651
5517,0.6052014652014651
5518,0.6052014652014651
5519,0.6052014652014651
5520,0.6043956043956044
5521,0.6043956043956044
5522,0.6052014652014651
5523,0.6052014652014651
5524,0.6043956043956044
5525,0.6027838827838828
5526,0.6043956043956044
5527,0.6043956043956044
5528,0.6043956043956044
5529,0.6043956043956044
5530,0.6043956043956044
5531,0.6043956043956044
5532,0.6035897435897436
5533,0.6035897435897436
5534,0.6035897435897436
5535,0.6035897435897436
5536,0.6035897435897436
5537,0.6035897435897436
5538,0.601978021978022
5539,0.6035897435897436
5540,0.6027838827838828
5541,0.6027838827838828
5542,0.6027838827838828
5543,0.6027838827838828
5544,0.6027838827838828
5545,0.6027838827838828
5546,0.601978021978022
5547,0.601978021978022
5548,0.601978021978022
5549,0.601978021978022
5550,0.6035897435897436
5551,0.6011721611721611
5552,0.6011721611721611
5553,0.6011721611721611
5554,0.6011721611721611
5555,0.6003663003663003
5556,0.6003663003663003
5557,0.6003663003663003
5558,0.6011721611721611
5559,0.6003663003663003
5560,0.6011721611721611
5561,0.6003663003663003
5562,0.6003663003663003
5563,0.5995604395604395
5564,0.6003663003663003
5565,0.6003663003663003
5566,0.6003663003663003
5567,0.6003663003663003
5568,0.5995604395604395
5569,0.6003663003663003
5570,0.6003663003663003
5571,0.5995604395604395
5572,0.5995604395604395
5573,0.5995604395604395
5574,0.5995604395604395
5575,0.5995604395604395
5576,0.5987545787545788
5577,0.5995604395604395
5578,0.5995604395604395
5579,0.5987545787545788
5580,0.5987545787545788
5581,0.597948717948718
5582,0.5987545787545788
5583,0.597948717948718
5584,0.5987545787545788
5585,0.597948717948718
5586,0.5987545787545788
5587,0.5995604395604395
5588,0.5939194139194139
5589,0.597948717948718
5590,0.597948717948718
5591,0.597948717948718
5592,0.597948717948718
5593,0.597948717948718
5594,0.597948717948718
5595,0.5971428571428571
5596,0.5971428571428571
5597,0.5971428571428571
5598,0.597948717948718
5599,0.5971428571428571
5600,0.5947252747252747
5601,0.5971428571428571
5602,0.5971428571428571
5603,0.5971428571428571
5604,0.5971428571428571
5605,0.5971428571428571
5606,0.5971428571428571
5607,0.5971428571428571
5608,0.5963369963369963
5609,0.5963369963369963
5610,0.5963369963369963
5611,0.5971428571428571
5612,0.5963369963369963
5613,0.5923076923076923
5614,0.5963369963369963
5615,0.5963369963369963
5616,0.5963369963369963
5617,0.5963369963369963
5618,0.5955311355311355
5619,0.5963369963369963
5620,0.5955311355311355
5621,0.5955311355311355
5622,0.5955311355311355
5623,0.5955311355311355
5624,0.5955311355311355
5625,0.5971428571428571
5626,0.5947252747252747
5627,0.5947252747252747
5628,0.5947252747252747
5629,0.5947252747252747
5630,0.5947252747252747
5631,0.5939194139194139
5632,0.5947252747252747
5633,0.5939194139194139
5634,0.5939194139194139
5635,0.5939194139194139
5636,0.5939194139194139
5637,0.5947252747252747
5638,0.5898901098901098
5639,0.5947252747252747
5640,0.5939194139194139
5641,0.5939194139194139
5642,0.5939194139194139
5643,0.5939194139194139
5644,0.5939194139194139
5645,0.5947252747252747
5646,0.5939194139194139
5647,0.5931135531135531
5648,0.5931135531135531
5649,0.5931135531135531
5650,0.5931135531135531
5651,0.5931135531135531
5652,0.5931135531135531
5653,0.5931135531135531
5654,0.5931135531135531
5655,0.5931135531135531
5656,0.5931135531135531
5657,0.5931135531135531
5658,0.5931135531135531
5659,0.5931135531135531
5660,0.5923076923076923
5661,0.5931135531135531
5662,0.5923076923076923
5663,0.5882783882783883
5664,0.5923076923076923
5665,0.5923076923076923
5666,0.5923076923076923
5667,0.5923076923076923
5668,0.5923076923076923
5669,0.5915018315018314
5670,0.5915018315018314
5671,0.5915018315018314
5672,0.5915018315018314
5673,0.5915018315018314
5674,0.5915018315018314
5675,0.5915018315018314
5676,0.5915018315018314
5677,0.5906959706959707
5678,0.5915018315018314
5679,0.5915018315018314
5680,0.5915018315018314
5681,0.5915018315018314
5682,0.5906959706959707
5683,0.5906959706959707
5684,0.5898901098901098
5685,0.5898901098901098
5686,0.5898901098901098
5687,0.5906959706959707
5688,0.5931135531135531
5689,0.5898901098901098
5690,0.5898901098901098
5691,0.5898901098901098
5692,0.5898901098901098
5693,0.5890842490842491
5694,0.5890842490842491
5695,0.5890842490842491
5696,0.5890842490842491
5697,0.5890842490842491
5698,0.5890842490842491
5699,0.5882783882783883
5700,0.5890842490842491
5701,0.5882783882783883
5702,0.5882783882783883
5703,0.5882783882783883
5704,0.5882783882783883
5705,0.5882783882783883
5706,0.5882783882783883
5707,0.5882783882783883
5708,0.5882783882783883
5709,0.5874725274725274
5710,0.5882783882783883
5711,0.5882783882783883
5712,0.5882783882783883
5713,0.5906959706959707
5714,0.5874725274725274
5715,0.5874725274725274
5716,0.5874725274725274
5717,0.5874725274725274
5718,0.5882783882783883
5719,0.5874725274725274
5720,0.5874725274725274
5721,0.5866666666666667
5722,0.5866666666666667
5723,0.5866666666666667
5724,0.5866666666666667
5725,0.5866666666666667
5726,0.5858608058608058
5727,0.5866666666666667
5728,0.5866666666666667
5729,0.5866666666666667
5730,0.5866666666666667
5731,0.5866666666666667
5732,0.5866666666666667
5733,0.5858608058608058
5734,0.5866666666666667
5735,0.5858608058608058
5736,0.5866666666666667
5737,0.5858608058608058
5738,0.5882783882783883
5739,0.5858608058608058
5740,0.5858608058608058
5741,0.585054945054945
5742,0.585054945054945
5743,0.5858608058608058
5744,0.585054945054945
5745,0.585054945054945
5746,0.585054945054945
5747,0.585054945054945
5748,0.585054945054945
5749,0.585054945054945
5750,0.585054945054945
5751,0.585054945054945
5752,0.585054945054945
5753,0.585054945054945
5754,0.585054945054945
5755,0.585054945054945
5756,0.5842490842490843
5757,0.5842490842490843
5758,0.5842490842490843
5759,0.585054945054945
5760,0.5842490842490843
5761,0.5842490842490843
5762,0.5842490842490843
5763,0.5826373626373627
5764,0.5842490842490843
5765,0.5842490842490843
5766,0.5842490842490843
5767,0.5842490842490843
5768,0.5842490842490843
5769,0.5842490842490843
5770,0.5842490842490843
5771,0.5842490842490843
5772,0.5842490842490843
5773,0.5842490842490843
5774,0.5842490842490843
5775,0.5834432234432234
5776,0.5842490842490843
5777,0.5842490842490843
5778,0.5834432234432234
5779,0.5842490842490843
5780,0.5842490842490843
5781,0.5834432234432234
5782,0.5834432234432234
5783,0.5834432234432234
5784,0.5834432234432234
5785,0.5842490842490843
5786,0.5834432234432234
5787,0.5834432234432234
5788,0.5818315018315018
5789,0.5834432234432234
5790,0.5834432234432234
5791,0.5826373626373627
5792,0.5834432234432234
5793,0.5834432234432234
5794,0.5834432234432234
5795,0.5834432234432234
5796,0.5826373626373627
5797,0.5834432234432234
5798,0.5826373626373627
5799,0.5834432234432234
5800,0.5826373626373627
5801,0.5834432234432234
5802,0.5826373626373627
5803,0.5826373626373627
5804,0.5826373626373627
5805,0.5826373626373627
5806,0.5826373626373627
5807,0.5826373626373627
5808,0.5826373626373627
5809,0.5826373626373627
5810,0.5826373626373627
5811,0.5826373626373627
5812,0.5826373626373627
5813,0.5810256410256409
5814,0.5826373626373627
5815,0.5818315018315018
5816,0.5818315018315018
5817,0.5818315018315018
5818,0.5818315018315018
5819,0.5818315018315018
5820,0.5818315018315018
5821,0.5818315018315018
5822,0.5818315018315018
5823,0.5818315018315018
5824,0.5818315018315018
5825,0.5818315018315018
5826,0.5810256410256409
5827,0.5818315018315018
5828,0.5818315018315018
5829,0.5818315018315018
5830,0.5818315018315018
5831,0.5810256410256409
5832,0.5818315018315018
5833,0.5810256410256409
5834,0.5818315018315018
5835,0.5818315018315018
5836,0.5810256410256409
5837,0.5810256410256409
5838,0.5818315018315018
5839,0.5810256410256409
5840,0.5810256410256409
5841,0.5810256410256409
5842,0.5810256410256409
5843,0.5810256410256409
5844,0.5810256410256409
5845,0.5802197802197803
5846,0.5810256410256409
5847,0.5810256410256409
5848,0.5810256410256409
5849,0.5802197802197803
5850,0.5818315018315018
5851,0.5802197802197803
5852,0.5810256410256409
5853,0.5802197802197803
5854,0.5810256410256409
5855,0.5802197802197803
5856,0.5802197802197803
5857,0.5802197802197803
5858,0.5802197802197803
5859,0.5794139194139194
5860,0.5802197802197803
5861,0.5802197802197803
5862,0.5802197802197803
5863,0.5802197802197803
5864,0.5802197802197803
5865,0.5794139194139194
5866,0.5802197802197803
5867,0.5802197802197803
5868,0.5794139194139194
5869,0.5794139194139194
5870,0.5794139194139194
5871,0.5794139194139194
5872,0.5794139194139194
5873,0.5794139194139194
5874,0.5794139194139194
5875,0.5794139194139194
5876,0.5794139194139194
5877,0.5786080586080586
5878,0.5794139194139194
5879,0.5786080586080586
5880,0.5794139194139194
5881,0.5786080586080586
5882,0.5786080586080586
5883,0.5786080586080586
5884,0.5786080586080586
5885,0.5794139194139194
5886,0.5786080586080586
5887,0.5786080586080586
5888,0.5794139194139194
5889,0.5786080586080586
5890,0.5786080586080586
5891,0.5778021978021978
5892,0.5786080586080586
5893,0.5786080586080586
5894,0.5778021978021978
5895,0.5778021978021978
5896,0.5778021978021978
5897,0.5778021978021978
5898,0.5778021978021978
5899,0.5778021978021978
5900,0.5778021978021978
5901,0.5778021978021978
5902,0.5778021978021978
5903,0.5778021978021978
5904,0.5769963369963369
5905,0.5769963369963369
5906,0.5769963369963369
5907,0.5769963369963369
5908,0.5769963369963369
5909,0.5769963369963369
5910,0.5786080586080586
5911,0.5769963369963369
5912,0.5769963369963369
5913,0.5769963369963369
5914,0.5769963369963369
5915,0.5769963369963369
5916,0.5769963369963369
5917,0.5761904761904761
5918,0.5761904761904761
5919,0.5761904761904761
5920,0.5761904761904761
5921,0.5761904761904761
5922,0.5761904761904761
5923,0.5761904761904761
5924,0.5761904761904761
5925,0.5761904761904761
5926,0.5753846153846154
5927,0.5753846153846154
5928,0.5753846153846154
5929,0.5753846153846154
5930,0.5753846153846154
5931,0.5745787545787546
5932,0.5745787545787546
5933,0.5745787545787546
5934,0.5753846153846154
5935,0.5753846153846154
5936,0.5745787545787546
5937,0.5753846153846154
5938,0.5745787545787546
5939,0.5745787545787546
5940,0.5745787545787546
5941,0.5745787545787546
5942,0.5745787545787546
5943,0.5737728937728938
5944,0.5745787545787546
5945,0.5737728937728938
5946,0.5745787545787546
5947,0.5737728937728938
5948,0.5745787545787546
5949,0.5737728937728938
5950,0.5745787545787546
5951,0.5745787545787546
5952,0.5737728937728938
5953,0.5737728937728938
5954,0.5737728937728938
5955,0.5729670329670329
5956,0.5729670329670329
5957,0.5729670329670329
5958,0.5729670329670329
5959,0.5729670329670329
5960,0.5737728937728938
5961,0.5721611721611721
5962,0.5713553113553113
5963,0.5721611721611721
5964,0.5729670329670329
5965,0.5721611721611721
5966,0.5721611721611721
5967,0.5721611721611721
5968,0.5721611721611721
5969,0.5721611721611721
5970,0.5721611721611721
5971,0.5721611721611721
5972,0.5721611721611721
5973,0.5713553113553113
5974,0.5721611721611721
5975,0.5713553113553113
5976,0.5713553113553113
5977,0.5705494505494506
5978,0.5705494505494506
5979,0.5705494505494506
5980,0.5705494505494506
5981,0.5697435897435897
5982,0.5705494505494506
5983,0.5697435897435897
5984,0.5697435897435897
5985,0.5697435897435897
5986,0.5697435897435897
5987,0.5697435897435897
5988,0.5697435897435897
5989,0.5689377289377289
5990,0.5689377289377289
5991,0.5689377289377289
5992,0.5689377289377289
5993,0.5689377289377289
5994,0.5689377289377289
5995,0.5681318681318681
5996,0.5681318681318681
5997,0.5681318681318681
5998,0.5681318681318681
5999,0.5681318681318681
6000,0.006446886446886447
6001,0.005641025641025641
6002,0.005641025641025641
6003,0.006446886446886447
6004,0.006446886446886447
6005,0.006446886446886447
6006,0.006446886446886447
6007,0.006446886446886447
6008,0.005641025641025641
6009,0.005641025641025641
6010,0.006446886446886447
6011,0.006446886446886447
6012,0.005641025641025641
6013,0.005641025641025641
6014,0.005641025641025641
6015,0.005641025641025641
6016,0.005641025641025641
6017,0.005641025641025641
6018,0.006446886446886447
6019,0.006446886446886447
6020,0.005641025641025641
6021,0.006446886446886447
6022,0.006446886446886447
6023,0.006446886446886447
6024,0.006446886446886447
6025,0.006446886446886447
6026,0.005641025641025641
6027,0.005641025641025641
6028,0.006446886446886447
6029,0.005641025641025641
6030,0.006446886446886447
6031,0.006446886446886447
6032,0.005641025641025641
6033,0.006446886446886447
6034,0.006446886446886447
6035,0.005641025641025641
6036,0.005641025641025641
6037,0.007252747252747252
6038,0.005641025641025641
6039,0.006446886446886447
6040,0.005641025641025641
6041,0.005641025641025641
6042,0.006446886446886447
6043,0.006446886446886447
6044,0.005641025641025641
6045,0.006446886446886447
6046,0.005641025641025641
6047,0.006446886446886447
6048,0.005641025641025641
6049,0.006446886446886447
6050,0.007252747252747252
6051,0.006446886446886447
6052,0.006446886446886447
6053,0.006446886446886447
6054,0.006446886446886447
6055,0.005641025641025641
6056,0.006446886446886447
6057,0.005641025641025641
6058,0.006446886446886447
6059,0.005641025641025641
6060,0.005641025641025641
6061,0.006446886446886447
6062,0.006446886446886447
6063,0.006446886446886447
6064,0.006446886446886447
6065,0.006446886446886447
6066,0.006446886446886447
6067,0.006446886446886447
6068,0.006446886446886447
6069,0.006446886446886447
6070,0.005641025641025641
6071,0.006446886446886447
6072,0.006446886446886447
6073,0.005641025641025641
6074,0.005641025641025641
6075,0.006446886446886447
6076,0.006446886446886447
6077,0.005641025641025641
6078,0.005641025641025641
6079,0.005641025641025641
6080,0.006446886446886447
6081,0.005641025641025641
6082,0.006446886446886447
6083,0.005641025641025641
6084,0.005641025641025641
6085,0.006446886446886447
6086,0.005641025641025641
6087,0.00805860805860806
6088,0.006446886446886447
6089,0.006446886446886447
6090,0.006446886446886447
6091,0.005641025641025641
6092,0.005641025641025641
6093,0.006446886446886447
6094,0.005641025641025641
6095,0.005641025641025641
6096,0.007252747252747252
6097,0.006446886446886447
6098,0.005641025641025641
6099,0.006446886446886447
6100,0.005641025641025641
6101,0.005641025641025641
6102,0.005641025641025641
6103,0.005641025641025641
6104,0.006446886446886447
6105,0.005641025641025641
6106,0.006446886446886447
6107,0.006446886446886447
6108,0.006446886446886447
6109,0.006446886446886447
6110,0.006446886446886447
6111,0.006446886446886447
6112,0.006446886446886447
6113,0.006446886446886447
6114,0.006446886446886447
6115,0.006446886446886447
6116,0.005641025641025641
6117,0.005641025641025641
6118,0.006446886446886447
6119,0.006446886446886447
6120,0.006446886446886447
6121,0.006446886446886447
6122,0.006446886446886447
6123,0.006446886446886447
6124,0.006446886446886447
6125,0.005641025641025641
6126,0.005641025641025641
6127,0.004835164835164834
6128,0.006446886446886447
6129,0.005641025641025641
6130,0.005641025641025641
6131,0.005641025641025641
6132,0.005641025641025641
6133,0.005641025641025641
6134,0.006446886446886447
6135,0.005641025641025641
6136,0.006446886446886447
6137,0.005641025641025641
6138,0.006446886446886447
6139,0.005641025641025641
6140,0.005641025641025641
6141,0.005641025641025641
6142,0.005641025641025641
6143,0.006446886446886447
6144,0.005641025641025641
6145,0.006446886446886447
6146,0.006446886446886447
6147,0.006446886446886447
6148,0.005641025641025641
6149,0.005641025641025641
6150,0.006446886446886447
6151,0.005641025641025641
6152,0.005641025641025641
6153,0.006446886446886447
6154,0.006446886446886447
6155,0.005641025641025641
6156,0.005641025641025641
6157,0.006446886446886447
6158,0.006446886446886447
6159,0.006446886446886447
6160,0.005641025641025641
6161,0.005641025641025641
6162,0.005641025641025641
6163,0.006446886446886447
6164,0.005641025641025641
6165,0.004835164835164834
6166,0.006446886446886447
6167,0.006446886446886447
6168,0.006446886446886447
6169,0.006446886446886447
6170,0.007252747252747252
6171,0.005641025641025641
6172,0.005641025641025641
6173,0.006446886446886447
6174,0.006446886446886447
6175,0.006446886446886447
6176,0.005641025641025641
6177,0.005641025641025641
6178,0.006446886446886447
6179,0.006446886446886447
6180,0.006446886446886447
6181,0.005641025641025641
6182,0.006446886446886447
6183,0.005641025641025641
6184,0.006446886446886447
6185,0.005641025641025641
6186,0.005641025641025641
6187,0.006446886446886447
6188,0.006446886446886447
6189,0.006446886446886447
6190,0.005641025641025641
6191,0.005641025641025641
6192,0.006446886446886447
6193,0.005641025641025641
6194,0.006446886446886447
6195,0.006446886446886447
6196,0.006446886446886447
6197,0.006446886446886447
6198,0.006446886446886447
6199,0.005641025641025641
6200,0.006446886446886447
6201,0.006446886446886447
6202,0.006446886446886447
6203,0.005641025641025641
6204,0.006446886446886447
6205,0.006446886446886447
6206,0.005641025641025641
6207,0.006446886446886447
6208,0.005641025641025641
6209,0.006446886446886447
6210,0.005641025641025641
6211,0.006446886446886447
6212,0.006446886446886447
6213,0.006446886446886447
6214,0.006446886446886447
6215,0.004835164835164834
6216,0.006446886446886447
6217,0.006446886446886447
6218,0.006446886446886447
6219,0.005641025641025641
6220,0.006446886446886447
6221,0.006446886446886447
6222,0.006446886446886447
6223,0.006446886446886447
6224,0.006446886446886447
6225,0.006446886446886447
6226,0.006446886446886447
6227,0.006446886446886447
6228,0.005641025641025641
6229,0.005641025641025641
6230,0.006446886446886447
6231,0.005641025641025641
6232,0.006446886446886447
6233,0.006446886446886447
6234,0.005641025641025641
6235,0.005641025641025641
6236,0.006446886446886447
6237,0.005641025641025641
6238,0.006446886446886447
6239,0.005641025641025641
6240,0.006446886446886447
6241,0.005641025641025641
6242,0.006446886446886447
6243,0.006446886446886447
6244,0.005641025641025641
6245,0.005641025641025641
6246,0.006446886446886447
6247,0.006446886446886447
6248,0.005641025641025641
6249,0.006446886446886447
6250,0.006446886446886447
6251,0.006446886446886447
6252,0.006446886446886447
6253,0.006446886446886447
6254,0.006446886446886447
6255,0.006446886446886447
6256,0.006446886446886447
6257,0.006446886446886447
6258,0.005641025641025641
6259,0.006446886446886447
6260,0.006446886446886447
6261,0.006446886446886447
6262,0.006446886446886447
6263,0.005641025641025641
6264,0.006446886446886447
6265,0.006446886446886447
6266,0.006446886446886447
6267,0.006446886446886447
6268,0.006446886446886447
6269,0.006446886446886447
6270,0.006446886446886447
6271,0.005641025641025641
6272,0.005641025641025641
6273,0.005641025641025641
6274,0.006446886446886447
6275,0.006446886446886447
6276,0.006446886446886447
6277,0.005641025641025641
6278,0.004835164835164834
6279,0.005641025641025641
6280,0.005641025641025641
6281,0.006446886446886447
6282,0.006446886446886447
6283,0.006446886446886447
6284,0.005641025641025641
